customer_id,tenure,monthly_charges,total_charges,support_calls,contract_type,internet_service,payment_method,churn
CUST-0293,43,23.76977249148528,1053.9642972514748,1,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-0294,48,100.80678171160226,4816.811386050688,5,One year,Fiber optic,Electronic check,1
CUST-0295,39,52.07245244599576,2093.6241822811785,2,Month-to-month,DSL,Bank transfer (automatic),0
CUST-0296,42,76.2429374117921,3307.149145268682,2,Month-to-month,DSL,Bank transfer (automatic),0
CUST-0297,26,47.94453073189026,1216.8552233009843,2,Two year,Fiber optic,Electronic check,0
CUST-0298,50,98.25001443802935,4874.135992388995,2,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-0299,25,108.65025266419025,2753.620344392149,1,Two year,Fiber optic,Credit card (automatic),0
CUST-0300,24,59.8642494213064,1441.5907453647774,1,Two year,DSL,Mailed check,0
CUST-0301,13,106.2922393510989,1400.2827640408148,2,One year,DSL,Bank transfer (automatic),0
CUST-0302,60,46.70750074563324,2868.919774075394,2,One year,DSL,Electronic check,0
CUST-0303,7,73.46609230755239,500.67862891939916,2,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-0304,57,105.8761429838704,5981.652957675406,5,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-0305,36,52.588134261579036,1831.6492212911992,2,Month-to-month,DSL,Mailed check,0
CUST-0306,45,115.40422650780857,5184.323944162688,2,Month-to-month,Fiber optic,Electronic check,1
CUST-0307,20,32.187950178138365,626.1658585179995,0,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-0308,65,21.827506972350623,1462.0321091999122,1,Two year,DSL,Bank transfer (automatic),0
CUST-0309,8,110.41353525781906,952.9323555060698,5,Month-to-month,No,Credit card (automatic),0
CUST-0310,16,26.864866614787225,499.2652078915835,2,One year,Fiber optic,Electronic check,0
CUST-0311,14,119.18891959474917,1633.590797994279,3,One year,No,Electronic check,1
CUST-0312,15,115.1396861979106,1686.933181040803,4,Month-to-month,Fiber optic,Electronic check,1
CUST-0313,66,33.70209100363206,2133.6664283310392,1,Month-to-month,Fiber optic,Mailed check,0
CUST-0314,32,73.75846256925658,2360.4221418544835,4,Month-to-month,DSL,Electronic check,1
CUST-0315,63,38.49202974671444,2469.234019100897,4,One year,DSL,Credit card (automatic),0
CUST-0316,51,62.81551730301199,3168.257623509626,2,Month-to-month,Fiber optic,Electronic check,1
CUST-0317,25,26.14251292598327,579.5553611576021,3,One year,DSL,Bank transfer (automatic),0
CUST-0318,58,42.39245877965895,2553.054047405208,3,One year,Fiber optic,Mailed check,0
CUST-0319,63,56.32727963988995,3513.3607736604085,1,Two year,DSL,Bank transfer (automatic),0
CUST-0320,62,63.864750024605485,3953.996541462171,2,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-0321,22,117.74962582088932,2567.170290971682,1,One year,DSL,Mailed check,0
CUST-0322,58,100.78656456839812,5778.950221492778,2,Month-to-month,DSL,Electronic check,0
CUST-0323,58,93.74099443119462,5482.071727082357,1,Month-to-month,DSL,Electronic check,0
CUST-0324,49,73.70413147419742,3524.054387971196,0,Month-to-month,DSL,Credit card (automatic),0
CUST-0325,52,103.99977606043434,5464.206032150168,3,One year,DSL,Credit card (automatic),0
CUST-0326,42,53.93228356557111,2278.5583830462656,1,Two year,DSL,Electronic check,0
CUST-0327,70,90.8899112773316,6348.859448204534,3,Month-to-month,No,Bank transfer (automatic),0
CUST-0328,15,119.37839753781721,1778.0774797899187,2,One year,DSL,Mailed check,0
CUST-0329,54,51.46289089351988,2801.7097832624386,3,Month-to-month,DSL,Bank transfer (automatic),1
CUST-0330,60,87.40175348839674,5211.964138587839,4,One year,DSL,Credit card (automatic),0
CUST-0331,8,104.43148641523824,844.2895604214104,4,Month-to-month,DSL,Electronic check,0
CUST-0332,53,111.58075833506723,5869.3720594398455,2,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-0333,60,91.79326909401018,5400.045144713758,2,One year,DSL,Mailed check,0
CUST-0334,5,48.360792341713626,272.6534624608461,1,One year,Fiber optic,Bank transfer (automatic),0
CUST-0335,68,52.62821515689465,3700.5769446067848,0,Month-to-month,Fiber optic,Mailed check,0
CUST-0336,6,22.075803212396423,160.7576205155142,4,One year,DSL,Bank transfer (automatic),1
CUST-0337,47,96.08859776715097,4513.792986024748,4,Month-to-month,Fiber optic,Electronic check,0
CUST-0338,55,24.27396060619514,1315.237565159875,3,Month-to-month,No,Mailed check,0
CUST-0339,40,106.46523546027457,4240.346326490034,1,Month-to-month,DSL,Bank transfer (automatic),0
CUST-0340,52,31.86606144745388,1637.2009058311767,2,Two year,DSL,Electronic check,0
CUST-0341,16,37.187651213592424,604.9519650250854,1,Two year,Fiber optic,Electronic check,0
CUST-0342,13,67.65264708322373,760.1654555341637,1,Month-to-month,DSL,Mailed check,1
CUST-0343,30,93.78804151687423,2685.6304051231928,4,One year,DSL,Electronic check,0
CUST-0344,19,33.90022051990777,666.6639441420933,2,One year,Fiber optic,Bank transfer (automatic),0
CUST-0345,17,64.00710750664985,1078.1641679269542,2,Two year,No,Credit card (automatic),0
CUST-0346,63,68.28512744101047,4252.675053017312,1,Two year,Fiber optic,Electronic check,1
CUST-0347,19,41.22856416685913,732.6805296927046,2,One year,DSL,Bank transfer (automatic),0
CUST-0348,58,31.555837668063173,1802.3531190464435,2,Month-to-month,No,Bank transfer (automatic),0
CUST-0349,55,103.64209229856395,5679.397744509132,1,Month-to-month,No,Mailed check,0
CUST-0350,62,70.24656497627656,4426.454282208292,2,One year,DSL,Electronic check,0
CUST-0351,23,21.4381235984153,439.5741266432848,1,Two year,DSL,Credit card (automatic),0
CUST-0352,9,100.29813013091038,940.8806665435508,2,Month-to-month,No,Mailed check,0
CUST-0353,12,118.07938054145848,1446.4658292376382,4,Two year,No,Electronic check,1
CUST-0354,1,80.59261954142472,70.12106795512521,2,One year,DSL,Bank transfer (automatic),0
CUST-0355,58,70.37083870840708,4119.757897175809,1,Month-to-month,DSL,Bank transfer (automatic),1
CUST-0356,1,107.84158630449616,129.9251525092987,3,One year,DSL,Credit card (automatic),0
CUST-0357,34,115.25167896845986,3855.748253033191,2,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-0358,48,95.45369159024605,4552.110601109606,5,One year,Fiber optic,Electronic check,0
CUST-0359,1,64.54529297342879,83.93393008430974,2,One year,DSL,Bank transfer (automatic),0
CUST-0360,16,79.22213993314405,1237.6545661150699,1,Two year,Fiber optic,Credit card (automatic),1
CUST-0361,61,90.09353650179992,5526.2430702020065,4,Two year,DSL,Mailed check,0
CUST-0362,64,39.427357100180146,2581.477136456779,2,Month-to-month,DSL,Bank transfer (automatic),0
CUST-0363,63,64.7201032216438,4076.0094431140537,0,Month-to-month,Fiber optic,Mailed check,1
CUST-0364,69,102.9821264717285,7075.473106411756,1,Two year,Fiber optic,Mailed check,0
CUST-0365,22,85.4725348498443,1844.414639137276,4,One year,DSL,Bank transfer (automatic),0
CUST-0366,67,61.12040672118541,4076.851031268392,1,Two year,No,Credit card (automatic),0
CUST-0367,26,86.33625340146814,2223.031326798893,2,Month-to-month,DSL,Electronic check,0
CUST-0368,16,31.822241207245987,552.3572297149138,0,Two year,Fiber optic,Mailed check,0
CUST-0369,51,60.149761056487634,3038.3142467368043,2,Month-to-month,DSL,Credit card (automatic),0
CUST-0370,57,99.31285379630563,5652.044767895091,3,Month-to-month,No,Electronic check,0
CUST-0371,29,42.0508787136648,1258.4609114957452,1,Month-to-month,DSL,Bank transfer (automatic),0
CUST-0372,69,38.59615075574177,2646.635051105401,3,Two year,Fiber optic,Mailed check,0
CUST-0373,47,115.08186599164314,5386.637232903432,7,One year,Fiber optic,Mailed check,1
CUST-0374,62,40.98976295862307,2584.9320626470662,1,Two year,Fiber optic,Electronic check,0
CUST-0375,69,46.09185796501681,3238.338474652804,3,One year,Fiber optic,Electronic check,0
CUST-0376,16,116.96159389043379,1873.3039671003164,1,Month-to-month,Fiber optic,Mailed check,1
CUST-0377,48,93.47085702650257,4569.636181228288,2,One year,DSL,Mailed check,0
CUST-0378,39,89.95965330235282,3516.7141093843784,3,Month-to-month,DSL,Mailed check,0
CUST-0379,33,105.29263838545813,3518.4737448345377,1,One year,DSL,Electronic check,0
CUST-0380,23,31.582308223679426,824.1434754394854,1,Month-to-month,Fiber optic,Mailed check,1
CUST-0381,10,90.59562365800072,874.5228245966724,4,One year,DSL,Credit card (automatic),0
CUST-0382,69,70.36886093282389,4829.385120435754,1,One year,DSL,Mailed check,0
CUST-0383,34,102.915064028414,3539.08302197795,2,Month-to-month,No,Mailed check,0
CUST-0384,52,70.81417186651943,3674.3076731110705,1,Month-to-month,Fiber optic,Electronic check,0
CUST-0385,10,82.02413542689122,773.1947667617511,2,Month-to-month,Fiber optic,Mailed check,1
CUST-0386,19,67.77421263995359,1270.2512750646456,0,Two year,Fiber optic,Bank transfer (automatic),0
CUST-0387,58,67.81589235558441,3862.5835558708095,3,Month-to-month,DSL,Mailed check,0
CUST-0388,1,96.79699780618316,98.027907509954,2,One year,No,Bank transfer (automatic),0
CUST-0389,69,82.85664006472832,5725.262763589694,1,Month-to-month,DSL,Bank transfer (automatic),0
CUST-0390,4,83.32632016094104,387.55218277572243,5,Month-to-month,No,Electronic check,1
CUST-0391,16,65.02824838315259,1099.4769022234777,0,One year,DSL,Electronic check,0
CUST-0392,24,73.11094963375275,1738.8010086994357,2,Two year,Fiber optic,Bank transfer (automatic),0
CUST-0393,2,94.57176662047873,294.52319008024114,6,One year,No,Mailed check,0
CUST-0394,32,102.59409191119182,3229.317782266351,2,One year,Fiber optic,Bank transfer (automatic),0
CUST-0395,24,89.65614021440462,2081.7442665903222,2,Two year,Fiber optic,Mailed check,1
CUST-0396,12,112.4072988845683,1286.7799881627436,4,Month-to-month,No,Electronic check,1
CUST-0397,50,102.0324088147201,5043.056389705429,1,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-0398,35,76.18637898095184,2704.427100931306,3,Month-to-month,Fiber optic,Mailed check,0
CUST-0399,33,87.14060726437368,2959.748077038515,3,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-0400,33,112.6308276921196,3802.979339665241,3,Two year,DSL,Mailed check,0
CUST-0401,61,81.91680442430584,4902.695154016365,1,One year,Fiber optic,Credit card (automatic),0
CUST-0402,51,102.48069479798306,5269.356527269321,2,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-0403,43,88.8810503589987,3898.238499998179,5,Two year,DSL,Bank transfer (automatic),0
CUST-0404,12,75.19363610604665,952.2204304577052,1,Two year,No,Bank transfer (automatic),0
CUST-0405,67,44.183819541535314,2928.647439737538,0,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-0406,65,62.599751946842815,4077.4039225177007,2,Two year,DSL,Mailed check,0
CUST-0407,33,116.77428248337156,3805.9756343577674,2,Month-to-month,DSL,Credit card (automatic),0
CUST-0408,40,85.77653832726,3468.4328490936023,2,Two year,Fiber optic,Mailed check,0
CUST-0409,43,76.43953803389896,3213.720622447418,3,Month-to-month,Fiber optic,Electronic check,1
CUST-0410,44,113.29566255282273,5019.278224282158,1,One year,DSL,Credit card (automatic),0
CUST-0411,29,78.65117810374487,2245.380440061188,4,Month-to-month,DSL,Bank transfer (automatic),0
CUST-0412,13,72.6082518417403,962.0675106690026,0,Two year,Fiber optic,Mailed check,0
CUST-0413,12,95.93108551502053,1138.4985784125665,3,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-0414,46,91.26656189865444,4180.244920519178,3,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-0415,2,39.31600084084327,125.9706520133652,1,One year,DSL,Electronic check,1
CUST-0416,35,67.13082745741211,2425.9030257015766,4,One year,DSL,Bank transfer (automatic),1
CUST-0417,8,67.25154428195853,494.7641650755818,1,One year,DSL,Mailed check,0
CUST-0418,26,57.822451524334475,1512.7157406549452,1,One year,DSL,Bank transfer (automatic),0
CUST-0419,34,71.72934821522531,2384.4752343652317,2,Two year,No,Electronic check,0
CUST-0420,7,61.31073977271442,406.1500724697873,1,Month-to-month,No,Electronic check,1
CUST-0421,68,39.934548947118316,2679.207659500468,1,Month-to-month,DSL,Electronic check,0
CUST-0422,58,61.23664872746811,3488.7678040861115,1,Month-to-month,DSL,Electronic check,0
CUST-0423,29,27.22769475731766,842.5656058036,1,Two year,Fiber optic,Electronic check,0
CUST-0424,36,77.57858627744116,2798.0017028734064,2,Month-to-month,Fiber optic,Mailed check,0
CUST-0425,21,105.3654548941112,2185.341668847403,2,Month-to-month,DSL,Bank transfer (automatic),0
CUST-0426,36,92.52870843545553,3328.1236780374084,1,One year,No,Electronic check,0
CUST-0427,10,56.03940400541112,620.210206448397,1,Month-to-month,Fiber optic,Mailed check,0
CUST-0428,24,28.707120557730818,740.353549753541,4,Month-to-month,DSL,Mailed check,0
CUST-0429,64,40.21493992252707,2601.671579848055,1,One year,No,Bank transfer (automatic),0
CUST-0430,49,74.54903404948357,3619.434063842432,1,Month-to-month,No,Electronic check,0
CUST-0431,36,40.70570833830329,1471.3723191302258,1,One year,DSL,Electronic check,0
CUST-0432,24,74.39731112849675,1730.986242322099,1,Month-to-month,Fiber optic,Mailed check,1
CUST-0433,23,43.159902476389895,988.3138850403016,3,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-0434,62,104.89238694760728,6552.225579864968,1,Two year,Fiber optic,Electronic check,0
CUST-0435,37,59.72714728404597,2268.065067367947,2,Month-to-month,DSL,Electronic check,0
CUST-0436,12,44.555062594449105,502.5208270939655,2,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-0437,55,101.23261802470616,5609.425000809883,2,Two year,Fiber optic,Mailed check,0
CUST-0438,13,54.283896480545074,737.0509713868186,3,Month-to-month,DSL,Credit card (automatic),1
CUST-0439,23,31.148768783878193,704.3914611890073,2,Month-to-month,DSL,Credit card (automatic),1
CUST-0440,30,77.04094914036416,2348.5343348739643,1,Month-to-month,DSL,Electronic check,0
CUST-0441,17,78.15642044379888,1389.9731005058934,1,One year,No,Bank transfer (automatic),0
CUST-0442,62,91.46956752357342,5713.6461128561305,2,Month-to-month,Fiber optic,Electronic check,0
CUST-0443,13,44.02194332083856,519.6010494033695,2,One year,DSL,Electronic check,0
CUST-0444,59,64.37713390922451,3784.343404283785,3,Month-to-month,DSL,Credit card (automatic),1
CUST-0445,19,48.23679190426562,936.4799790502412,1,Month-to-month,Fiber optic,Mailed check,1
CUST-0446,49,28.095373611568814,1336.498525287093,2,One year,DSL,Electronic check,0
CUST-0447,12,107.66138270158916,1369.8341802905984,3,Month-to-month,DSL,Credit card (automatic),0
CUST-0448,61,92.88698044883411,5681.778295544086,1,Month-to-month,DSL,Electronic check,0
CUST-0449,19,50.14630594588007,930.1014258686085,3,One year,Fiber optic,Mailed check,0
CUST-0450,9,79.93729928719863,693.6324676640792,1,Two year,No,Electronic check,0
CUST-0451,71,40.126378813447246,2814.214437229305,1,Month-to-month,No,Mailed check,0
CUST-0452,28,109.02366217957709,3087.9546770794195,2,Month-to-month,Fiber optic,Mailed check,1
CUST-0453,52,31.49063433619103,1678.7532866478907,1,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-0454,16,20.38371455078009,292.94585948366944,2,Two year,DSL,Credit card (automatic),0
CUST-0455,69,70.20081977391821,4917.319930152223,1,Two year,Fiber optic,Mailed check,0
CUST-0456,12,78.31278234528693,920.405710862221,5,Two year,DSL,Electronic check,0
CUST-0457,25,77.89653202958044,1907.567724553924,0,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-0458,52,25.451192743782627,1347.3240038320032,1,Month-to-month,No,Bank transfer (automatic),0
CUST-0459,53,51.40438069184325,2664.4516229059154,1,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-0460,23,69.91989468413318,1539.902238999812,1,Month-to-month,No,Electronic check,1
CUST-0461,16,41.657918562724085,618.8645209184257,1,One year,Fiber optic,Electronic check,0
CUST-0462,57,107.26258854858963,6074.704675483993,3,Month-to-month,Fiber optic,Mailed check,0
CUST-0463,39,28.710928946143405,1157.2012339451471,2,One year,Fiber optic,Mailed check,1
CUST-0464,53,68.73844416720429,3578.3259057152654,1,Two year,No,Electronic check,0
CUST-0465,42,89.14160575131521,3762.386756203109,2,Month-to-month,DSL,Electronic check,0
CUST-0466,58,46.17511001344825,2720.2333750945313,4,One year,DSL,Electronic check,0
CUST-0467,39,82.42407369975182,3286.7733101784543,3,Month-to-month,Fiber optic,Electronic check,0
CUST-0468,14,102.93851501423745,1416.5460206572159,2,Month-to-month,Fiber optic,Electronic check,1
CUST-0469,5,39.033697509504755,174.5357415072524,2,Month-to-month,DSL,Mailed check,1
CUST-0470,35,111.72205918248628,4012.094500535155,2,Month-to-month,DSL,Credit card (automatic),1
CUST-0471,18,75.3558532662358,1424.062800865611,0,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-0472,9,49.92320043010606,435.57810496945683,1,One year,Fiber optic,Bank transfer (automatic),0
CUST-0473,58,63.08582753822707,3716.3114504026094,3,Two year,DSL,Electronic check,0
CUST-0474,17,51.2191883786388,883.0998160595057,2,Month-to-month,Fiber optic,Electronic check,0
CUST-0475,7,92.51111599333161,648.3934289204267,3,Two year,DSL,Mailed check,1
CUST-0476,46,99.63006634151321,4707.14569930688,2,Two year,Fiber optic,Mailed check,1
CUST-0477,13,103.2937392318661,1396.5584864284294,2,One year,DSL,Credit card (automatic),0
CUST-0478,40,118.57682495857412,4837.413484930434,4,Month-to-month,DSL,Electronic check,1
CUST-0479,42,99.12842924966836,4110.284187007975,1,Month-to-month,DSL,Bank transfer (automatic),0
CUST-0480,9,80.13840706885634,811.1263493068974,3,One year,DSL,Mailed check,0
CUST-0481,50,53.92202983917838,2688.283807487321,1,Two year,No,Credit card (automatic),0
CUST-0482,27,74.45954487107494,2001.9447729087042,0,Month-to-month,DSL,Mailed check,0
CUST-0483,66,24.10681727904054,1610.5415067456402,1,One year,No,Credit card (automatic),0
CUST-0484,5,94.48250755299131,498.0310089622491,2,Month-to-month,DSL,Mailed check,0
CUST-0485,29,64.59555450921017,1926.026332114161,0,One year,Fiber optic,Mailed check,0
CUST-0486,37,22.00232297321876,858.2604073472936,0,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-0487,38,26.25069415104108,964.8649977104735,1,One year,Fiber optic,Mailed check,0
